stop_id,stop_lat,stop_lon
997,48.51044082,007.71724939
998,48.50504597,007.71749482
999,48.49245791,007.71806724
1000,48.49065962,007.71814898
1001,48.48886132,007.71823072
1002,48.48706301,007.71831245
1003,48.48166810,007.71855759
1004,48.47986979,007.71863929
1005,48.47087823,007.71904768
1006,48.67053823,007.71265105
1007,48.66874007,007.71273344
1008,48.66694191,007.71281582
1009,48.66514375,007.71289819
1010,48.66334558,007.71298056
1011,48.66154742,007.71306291
1012,48.64536387,007.71380378
1013,48.64356569,007.71388606
1014,48.64176751,007.71396833
1015,48.63996933,007.71405060
1016,48.63817114,007.71413286
1017,48.63457477,007.71429736
1018,48.62378562,007.71479066
1019,48.61479463,007.71520154
1020,48.61299642,007.71528370
1021,48.61119822,007.71536584
1022,48.60940001,007.71544798
1023,48.60760180,007.71553011
1024,48.60580359,007.71561224
1025,48.60400538,007.71569435
1026,48.60220717,007.71577646
1027,48.60040896,007.71585857
1028,48.59861074,007.71594066
1029,48.59681253,007.71602275
1030,48.59501431,007.71610483
1031,48.59321609,007.71618690
1032,48.59141787,007.71626896
1033,48.58422497,007.71659714
1034,48.58242675,007.71667917
1035,48.58062852,007.71676119
1036,48.57883029,007.71684320
1037,48.57703205,007.71692521
1038,48.57523382,007.71700720
1039,48.57343559,007.71708919
1040,48.57163735,007.71717118
1041,48.56983911,007.71725315
1042,48.56804087,007.71733512
1043,48.56444439,007.71749903
1044,48.53747059,007.71872742
1045,48.53387405,007.71889108
1046,48.53207579,007.71897290
1047,48.53027752,007.71905471
1048,48.52847925,007.71913651
1049,48.52668097,007.71921831
1050,48.52488270,007.71930009
1051,48.52308442,007.71938188
1052,48.52128615,007.71946365
1053,48.51948787,007.71954542
1054,48.51768959,007.71962717
1055,48.51589131,007.71970892
1056,48.51409303,007.71979067
1057,48.48891692,007.72093430
1058,48.48711862,007.72101594
1059,48.48532031,007.72109756
1060,48.48352200,007.72117918
1061,48.47093381,007.72175030
1062,48.46913549,007.72183186
1063,48.46733717,007.72191341
1064,48.46553885,007.72199495
1065,48.46374053,007.72207649
1066,48.67059400,007.71536445
1067,48.66879584,007.71544674
1068,48.66699768,007.71552903
1069,48.66519951,007.71561130
1070,48.66340135,007.71569357
1071,48.64541961,007.71651581
1072,48.64362143,007.71659800
1073,48.64182324,007.71668018
1074,48.64002506,007.71676234
1075,48.63642868,007.71692666
1076,48.63463050,007.71700881
1077,48.63283231,007.71709094
1078,48.63103411,007.71717308
1079,48.62923592,007.71725520
1080,48.61485033,007.71791192
1081,48.61305212,007.71799398
1082,48.61125391,007.71807603
1083,48.60945570,007.71815807
1084,48.60765750,007.71824010
1085,48.60585928,007.71832213
1086,48.60406107,007.71840415
1087,48.60226286,007.71848616
1088,48.60046464,007.71856817
1089,48.59866642,007.71865016
1090,48.59686820,007.71873215
1091,48.59506998,007.71881413
1092,48.59327176,007.71889611
1093,48.59147354,007.71897808
1094,48.58967532,007.71906004
1095,48.58787709,007.71914199
1096,48.58428063,007.71930587
1097,48.58248240,007.71938780
1098,48.58068417,007.71946972
1099,48.57888594,007.71955164
1100,48.57708771,007.71963354
1101,48.57349123,007.71979734
1102,48.57169299,007.71987922
1103,48.56989475,007.71996110
1104,48.56809651,007.72004297
1105,48.56629827,007.72012483
1106,48.56450003,007.72020669
1107,48.53572792,007.72151536
1108,48.53392965,007.72159709
1109,48.53213138,007.72167881
1110,48.53033311,007.72176052
1111,48.52853483,007.72184223
1112,48.52673656,007.72192393
1113,48.52493828,007.72200562
1114,48.52314001,007.72208730
1115,48.52134173,007.72216898
1116,48.51954345,007.72225065
1117,48.51774517,007.72233231
1118,48.51594688,007.72241397
1119,48.51414860,007.72249561
1120,48.48717415,007.72371943
1121,48.48537584,007.72380096
1122,48.48357754,007.72388248
1123,48.47278765,007.72437145
1124,48.47098933,007.72445292
1125,48.46919101,007.72453438
1126,48.46739268,007.72461584
1127,48.46559436,007.72469729
1128,48.46379603,007.72477872
1129,48.67244787,007.71799566
1130,48.67064971,007.71807786
1131,48.66705338,007.71824224
1132,48.66345704,007.71840658
1133,48.64547528,007.71922786
1134,48.64367710,007.71930994
1135,48.64187891,007.71939202
1136,48.64008073,007.71947409
1137,48.63648435,007.71963821
1138,48.63468616,007.71972026
1139,48.61490596,007.72062231
1140,48.61310775,007.72070427
1141,48.61130954,007.72078622
1142,48.60951133,007.72086816
1143,48.60771312,007.72095010
1144,48.60591491,007.72103203
1145,48.60411669,007.72111395
1146,48.60231847,007.72119587
1147,48.60052026,007.72127777
1148,48.59872204,007.72135967
1149,48.59692382,007.72144157
1150,48.59512559,007.72152345
1151,48.59332737,007.72160533
1152,48.59152914,007.72168720
1153,48.58973092,007.72176906
1154,48.58793269,007.72185091
1155,48.58253800,007.72209643
1156,48.57894153,007.72226008
1157,48.57714329,007.72234189
1158,48.57534505,007.72242369
1159,48.57174857,007.72258728
1160,48.56995033,007.72266905
1161,48.56815209,007.72275083
1162,48.56635384,007.72283259
1163,48.56455559,007.72291435
1164,48.56275735,007.72299610
1165,48.53758172,007.72413983
1166,48.53578345,007.72422147
1167,48.53398518,007.72430310
1168,48.53218691,007.72438473
1169,48.53038863,007.72446634
1170,48.52859036,007.72454795
1171,48.52679208,007.72462956
1172,48.52319552,007.72479274
1173,48.52139724,007.72487432
1174,48.51959896,007.72495589
1175,48.51780068,007.72503746
1176,48.51600239,007.72511901
1177,48.51420410,007.72520056
1178,48.51240581,007.72528211
1179,48.49262454,007.72617859
1180,48.49082624,007.72626004
1181,48.48902793,007.72634149
1182,48.48722962,007.72642293
1183,48.48543131,007.72650436
1184,48.48363300,007.72658579
1185,48.48183469,007.72666720
1186,48.48003637,007.72674861
1187,48.47643974,007.72691141
1188,48.47464142,007.72699280
1189,48.47284310,007.72707418
1190,48.47104478,007.72715555
1191,48.46924645,007.72723691
1192,48.46744813,007.72731827
1193,48.46564980,007.72739962
1194,48.68149432,007.72029855
1195,48.66890718,007.72087337
1196,48.66710901,007.72095545
1197,48.66531084,007.72103753
1198,48.66351267,007.72111960
1199,48.66171450,007.72120167
1200,48.65991633,007.72128372
1201,48.65811815,007.72136577
1202,48.65631998,007.72144781
1203,48.65452180,007.72152985
1204,48.65272362,007.72161187
1205,48.65092544,007.72169389
1206,48.64912726,007.72177590
1207,48.64553089,007.72193990
1208,48.64373270,007.72202189
1209,48.60776868,007.72366010
1210,48.60597046,007.72374194
1211,48.60417224,007.72382376
1212,48.60237403,007.72390558
1213,48.60057581,007.72398739
1214,48.59877758,007.72406919
1215,48.59697936,007.72415098
1216,48.59518114,007.72423277
1217,48.59338291,007.72431455
1218,48.59158468,007.72439632
1219,48.58978645,007.72447809
1220,48.58798822,007.72455985
1221,48.58618999,007.72464160
1222,48.57719881,007.72505024
1223,48.57540057,007.72513194
1224,48.57360233,007.72521364
1225,48.57180408,007.72529533
1226,48.57000584,007.72537702
1227,48.56820759,007.72545869
1228,48.56640935,007.72554036
1229,48.56461110,007.72562202
1230,48.56281285,007.72570368
1231,48.54303200,007.72660138
1232,48.54123373,007.72668294
1233,48.53943546,007.72676450
1234,48.53763719,007.72684605
1235,48.53583892,007.72692759
1236,48.53404065,007.72700912
1237,48.53224237,007.72709065
1238,48.53044409,007.72717217
1239,48.52864582,007.72725368
1240,48.52684754,007.72733519
1241,48.52145269,007.72757966
1242,48.51965440,007.72766114
1243,48.51785612,007.72774261
1244,48.51605783,007.72782407
1245,48.50706637,007.72823126
1246,48.50526807,007.72831268
1247,48.50346978,007.72839409
1248,48.49987317,007.72855688
1249,48.49088165,007.72896374
1250,48.48908334,007.72904509
1251,48.48728503,007.72912643
1252,48.47649513,007.72961433
1253,48.47469681,007.72969563
1254,48.47289849,007.72977691
1255,48.46930184,007.72993945
1256,48.46750351,007.73002071
1257,48.66356824,007.72383263
1258,48.66177006,007.72391460
1259,48.65997189,007.72399655
1260,48.65817371,007.72407850
1261,48.65637553,007.72416045
1262,48.65457735,007.72424239
1263,48.65277917,007.72432431
1264,48.64558643,007.72465195
1265,48.64378824,007.72473385
1266,48.64199005,007.72481573
1267,48.63299908,007.72522504
1268,48.63120088,007.72530688
1269,48.62940268,007.72538871
1270,48.62760448,007.72547053
1271,48.62580628,007.72555235
1272,48.59883306,007.72677871
1273,48.59703484,007.72686041
1274,48.59523661,007.72694210
1275,48.59343838,007.72702378
1276,48.59164015,007.72710546
1277,48.58984192,007.72718712
1278,48.58804369,007.72726878
1279,48.58624546,007.72735044
1280,48.58444722,007.72743208
1281,48.57365778,007.72792180
1282,48.57185953,007.72800340
1283,48.56646479,007.72824813
1284,48.56466654,007.72832970
1285,48.56286828,007.72841125
1286,48.54488568,007.72922641
1287,48.54308741,007.72930789
1288,48.54128914,007.72938935
1289,48.53949087,007.72947082
1290,48.53769259,007.72955227
1291,48.53589432,007.72963371
1292,48.53409604,007.72971515
1293,48.53229777,007.72979658
1294,48.53049949,007.72987800
1295,48.52870121,007.72995942
1296,48.52690293,007.73004083
1297,48.52510464,007.73012223
1298,48.52330636,007.73020362
1299,48.50712173,007.73093583
1300,48.50532344,007.73101715
1301,48.50352513,007.73109847
1302,48.47655046,007.73231727
1303,48.47475213,007.73239846
1304,48.46935715,007.73264200
1305,48.46755882,007.73272316
1306,48.46576049,007.73280432
1307,48.66182556,007.72662753
1308,48.66002738,007.72670939
1309,48.65822920,007.72679125
1310,48.65643102,007.72687309
1311,48.65463284,007.72695493
1312,48.65283465,007.72703676
1313,48.64384371,007.72744581
1314,48.64204552,007.72752759
1315,48.63665094,007.72777291
1316,48.63485274,007.72785466
1317,48.63305454,007.72793641
1318,48.63125634,007.72801816
1319,48.62945813,007.72809989
1320,48.62765993,007.72818162
1321,48.62586173,007.72826334
1322,48.62406352,007.72834505
1323,48.62226531,007.72842675
1324,48.62046710,007.72850845
1325,48.61866889,007.72859014
1326,48.61507247,007.72875350
1327,48.61327425,007.72883516
1328,48.61147603,007.72891682
1329,48.60967782,007.72899848
1330,48.60787960,007.72908012
1331,48.60608138,007.72916176
1332,48.60068671,007.72940663
1333,48.59888848,007.72948824
1334,48.59169556,007.72981459
1335,48.58989733,007.72989617
1336,48.58809909,007.72997773
1337,48.57910789,007.73038543
1338,48.57730965,007.73046695
1339,48.57551141,007.73054846
1340,48.56652016,007.73095591
1341,48.56472191,007.73103738
1342,48.56292365,007.73111884
1343,48.56112540,007.73120029
1344,48.55932714,007.73128173
1345,48.54134448,007.73209577
1346,48.53954621,007.73217714
1347,48.53774793,007.73225849
1348,48.53594965,007.73233984
1349,48.53415138,007.73242118
1350,48.53235310,007.73250252
1351,48.53055482,007.73258384
1352,48.52875653,007.73266516
1353,48.52695825,007.73274647
1354,48.50717703,007.73364041
1355,48.50537873,007.73372164
1356,48.50358043,007.73380285
1357,48.50178212,007.73388406
1358,48.49818551,007.73404645
1359,48.47660572,007.73502020
1360,48.47480739,007.73510130
1361,48.46761407,007.73542561
1362,48.46581574,007.73550668
1363,48.65828462,007.72950399
1364,48.64569731,007.73007607
1365,48.64389912,007.73015777
1366,48.64210092,007.73023946
1367,48.63670633,007.73048448
1368,48.63490813,007.73056614
1369,48.63310993,007.73064779
1370,48.63131173,007.73072944
1371,48.62951352,007.73081108
1372,48.62771532,007.73089271
1373,48.62411890,007.73105594
1374,48.62232069,007.73113755
1375,48.62052248,007.73121915
1376,48.61872427,007.73130074
1377,48.61692605,007.73138233
1378,48.61512783,007.73146391
1379,48.61332962,007.73154547
1380,48.61153140,007.73162704
1381,48.60973318,007.73170859
1382,48.60793496,007.73179014
1383,48.60613673,007.73187168
1384,48.60433851,007.73195321
1385,48.60254028,007.73203474
1386,48.60074206,007.73211626
1387,48.59894383,007.73219777
1388,48.59714560,007.73227927
1389,48.58096146,007.73301247
1390,48.57916322,007.73309390
1391,48.57736497,007.73317532
1392,48.57556673,007.73325673
1393,48.57376848,007.73333814
1394,48.57197023,007.73341954
1395,48.56837372,007.73358232
1396,48.55938244,007.73398913
1397,48.55758417,007.73407047
1398,48.55578591,007.73415180
1399,48.55398765,007.73423313
1400,48.55218938,007.73431445
1401,48.55039111,007.73439576
1402,48.54859284,007.73447706
1403,48.54679457,007.73455836
1404,48.53960148,007.73488347
1405,48.53780320,007.73496473
1406,48.53061008,007.73528969
1407,48.52881179,007.73537091
1408,48.52701351,007.73545212
1409,48.52341693,007.73561453
1410,48.51802205,007.73585809
1411,48.50543396,007.73642612
1412,48.50363566,007.73650724
1413,48.50183735,007.73658835
1414,48.46407258,007.73828999
1415,48.63676166,007.73319606
1416,48.63496346,007.73327763
1417,48.63316526,007.73335918
1418,48.63136705,007.73344073
1419,48.62237600,007.73384835
1420,48.62057779,007.73392986
1421,48.61877957,007.73401135
1422,48.61698136,007.73409284
1423,48.61518314,007.73417432
1424,48.61338492,007.73425579
1425,48.61158670,007.73433726
1426,48.60978848,007.73441871
1427,48.60799025,007.73450016
1428,48.60619203,007.73458161
1429,48.60439380,007.73466304
1430,48.60259557,007.73474447
1431,48.59899911,007.73490731
1432,48.59720088,007.73498871
1433,48.58461321,007.73555835
1434,48.58281497,007.73563969
1435,48.58101672,007.73572103
1436,48.57921848,007.73580237
1437,48.57562198,007.73596501
1438,48.57202548,007.73612762
1439,48.56842897,007.73629020
1440,48.56663071,007.73637148
1441,48.56483245,007.73645276
1442,48.56303419,007.73653402
1443,48.56123593,007.73661528
1444,48.55943767,007.73669653
1445,48.55763940,007.73677777
1446,48.55584114,007.73685901
1447,48.55404287,007.73694024
1448,48.55224460,007.73702146
1449,48.55044633,007.73710267
1450,48.54864806,007.73718388
1451,48.54684979,007.73726508
1452,48.53965669,007.73758980
1453,48.53785841,007.73767096
1454,48.53066527,007.73799554
1455,48.52886699,007.73807666
1456,48.52706870,007.73815778
1457,48.52527041,007.73823889
1458,48.52347212,007.73831999
1459,48.52167382,007.73840109
1460,48.51807723,007.73856326
1461,48.50548913,007.73913062
1462,48.50369082,007.73921164
1463,48.50189251,007.73929265
1464,48.46232935,007.74107312
1465,48.46053101,007.74115396
1466,48.45873267,007.74123480
1467,48.63681693,007.73590765
1468,48.63501872,007.73598912
1469,48.63322052,007.73607057
1470,48.63142231,007.73615202
1471,48.61523838,007.73688473
1472,48.61344015,007.73696611
1473,48.61164193,007.73704748
1474,48.60984371,007.73712884
1475,48.60804548,007.73721019
1476,48.60444902,007.73737288
1477,48.60265079,007.73745421
1478,48.60085256,007.73753553
1479,48.59725609,007.73769816
1480,48.59545786,007.73777946
1481,48.58826490,007.73810459
1482,48.58646666,007.73818586
1483,48.58466841,007.73826711
1484,48.58287016,007.73834836
1485,48.58107192,007.73842960
1486,48.57927367,007.73851084
1487,48.57747542,007.73859207
1488,48.57567717,007.73867329
1489,48.57387891,007.73875450
1490,48.57208066,007.73883571
1491,48.56848414,007.73899809
1492,48.56668588,007.73907928
1493,48.56488762,007.73916045
1494,48.56308936,007.73924162
1495,48.56129110,007.73932278
1496,48.55949283,007.73940394
1497,48.55769457,007.73948508
1498,48.55589630,007.73956622
1499,48.55409803,007.73964735
1500,48.55229976,007.73972848
1501,48.55050149,007.73980959
1502,48.54870322,007.73989070
1503,48.54690494,007.73997181
1504,48.54510666,007.74005290
1505,48.54330839,007.74013399
1506,48.52712382,007.74086344
1507,48.52532553,007.74094445
1508,48.52352724,007.74102546
1509,48.52172894,007.74110646
1510,48.50374591,007.74191604
1511,48.50194760,007.74199696
1512,48.47317443,007.74329065
1513,48.46418274,007.74369454
1514,48.46238440,007.74377530
1515,48.46058605,007.74385604
1516,48.45878771,007.74393679
1517,48.45698936,007.74401752
1518,48.63507392,007.73870061
1519,48.63327571,007.73878197
1520,48.63147750,007.73886332
1521,48.61709177,007.73951387
1522,48.61529355,007.73959516
1523,48.61349532,007.73967644
1524,48.61169710,007.73975771
1525,48.60989887,007.73983897
1526,48.60810064,007.73992023
1527,48.60630241,007.74000148
1528,48.60450418,007.74008272
1529,48.60270595,007.74016395
1530,48.60090771,007.74024518
1531,48.59910948,007.74032640
1532,48.59011828,007.74073238
1533,48.58832004,007.74081356
1534,48.58652179,007.74089472
1535,48.58472354,007.74097588
1536,48.58292529,007.74105704
1537,48.58112704,007.74113818
1538,48.57932879,007.74121932
1539,48.57753054,007.74130045
1540,48.57573229,007.74138157
1541,48.57393403,007.74146269
1542,48.57213577,007.74154380
1543,48.56853926,007.74170599
1544,48.56674099,007.74178708
1545,48.56494273,007.74186815
1546,48.56314447,007.74194923
1547,48.56134620,007.74203029
1548,48.55954794,007.74211135
1549,48.55774967,007.74219240
1550,48.55595140,007.74227344
1551,48.55415313,007.74235447
1552,48.55235485,007.74243550
1553,48.55055658,007.74251652
1554,48.54875830,007.74259753
1555,48.54696003,007.74267854
1556,48.52358229,007.74373093
1557,48.52178400,007.74381184
1558,48.46423772,007.74639682
1559,48.46243937,007.74647748
1560,48.46064103,007.74655813
1561,48.45884268,007.74663878
1562,48.45704433,007.74671942
1563,48.64052367,007.74116828
1564,48.63692726,007.74133084
1565,48.63512905,007.74141211
1566,48.63333084,007.74149337
1567,48.63153263,007.74157463
1568,48.61534865,007.74230559
1569,48.61355043,007.74238677
1570,48.61175220,007.74246794
1571,48.60995397,007.74254911
1572,48.60815574,007.74263027
1573,48.60635751,007.74271142
1574,48.60455927,007.74279256
1575,48.60276104,007.74287370
1576,48.60096280,007.74295483
1577,48.59916456,007.74303595
1578,48.59736632,007.74311707
1579,48.59556808,007.74319817
1580,48.59197160,007.74336036
1581,48.59017335,007.74344145
1582,48.58837511,007.74352253
1583,48.58657686,007.74360360
1584,48.58477861,007.74368466
1585,48.58298036,007.74376572
1586,48.58118211,007.74384676
1587,48.57938385,007.74392780
1588,48.57758560,007.74400884
1589,48.57578734,007.74408986
1590,48.57219082,007.74425189
1591,48.57039256,007.74433290
1592,48.56140124,007.74473781
1593,48.55960297,007.74481876
1594,48.55780470,007.74489972
1595,48.55600643,007.74498066
1596,48.55420815,007.74506160
1597,48.55240988,007.74514253
1598,48.55061160,007.74522345
1599,48.54881332,007.74530437
1600,48.54701504,007.74538528
1601,48.64777157,007.74355525
1602,48.64597336,007.74363647
1603,48.64417516,007.74371768
1604,48.63518411,007.74412362
1605,48.63338590,007.74420478
1606,48.63158769,007.74428594
1607,48.62439481,007.74461049
1608,48.61720192,007.74493493
1609,48.61360546,007.74509711
1610,48.61180723,007.74517818
1611,48.61000900,007.74525925
1612,48.60821077,007.74534031
1613,48.60641253,007.74542137
1614,48.60461430,007.74550241
1615,48.60281606,007.74558345
1616,48.60101782,007.74566449
1617,48.59921958,007.74574551
1618,48.59742134,007.74582653
1619,48.59562310,007.74590754
1620,48.59202661,007.74606954
1621,48.59022836,007.74615052
1622,48.58843011,007.74623150
1623,48.58663186,007.74631248
1624,48.58483361,007.74639344
1625,48.58303536,007.74647440
1626,48.58123710,007.74655535
1627,48.57943885,007.74663629
1628,48.57764059,007.74671723
1629,48.57584233,007.74679816
1630,48.57404407,007.74687908
1631,48.57224581,007.74695999
1632,48.57044755,007.74704090
1633,48.56325448,007.74736445
1634,48.56145621,007.74744532
1635,48.55965794,007.74752619
1636,48.55785967,007.74760704
1637,48.55606139,007.74768789
1638,48.55426311,007.74776873
1639,48.55246484,007.74784956
1640,48.55066656,007.74793039
1641,48.54886828,007.74801121
1642,48.54707000,007.74809202
1643,48.54527171,007.74817282
1644,48.47693589,007.75123793
1645,48.64782658,007.74626745
1646,48.64602837,007.74634857
1647,48.64423017,007.74642968
1648,48.64243196,007.74651078
1649,48.63523911,007.74683513
1650,48.63344090,007.74691619
1651,48.63164268,007.74699725
1652,48.62984446,007.74707831
1653,48.62444980,007.74732142
1654,48.62265157,007.74740244
1655,48.62085335,007.74748346
1656,48.61366043,007.74780745
1657,48.61186220,007.74788843
1658,48.61006397,007.74796940
1659,48.60826573,007.74805037
1660,48.60646750,007.74813132
1661,48.60466926,007.74821227
1662,48.60287102,007.74829321
1663,48.60107278,007.74837415
1664,48.59927453,007.74845507
1665,48.59747629,007.74853599
1666,48.59028330,007.74885960
1667,48.58848505,007.74894048
1668,48.58668680,007.74902136
1669,48.58488854,007.74910223
1670,48.58309029,007.74918309
1671,48.58129203,007.74926394
1672,48.57949377,007.74934479
1673,48.57769551,007.74942563
1674,48.57589725,007.74950646
1675,48.57409899,007.74958728
1676,48.57050246,007.74974891
1677,48.56870419,007.74982971
1678,48.56330939,007.75007208
1679,48.56151111,007.75015285
1680,48.55971284,007.75023361
1681,48.55791457,007.75031437
1682,48.55611629,007.75039512
1683,48.55431801,007.75047587
1684,48.55251973,007.75055660
1685,48.55072145,007.75063733
1686,48.54892317,007.75071805
1687,48.54712488,007.75079877
1688,48.54532660,007.75087947
1689,48.54352831,007.75096017
1690,48.64788153,007.74897965
1691,48.64608332,007.74906067
1692,48.64428511,007.74914168
1693,48.64248690,007.74922269
1694,48.63349583,007.74962761
1695,48.63169761,007.74970858
1696,48.62989939,007.74978953
1697,48.62810116,007.74987048
1698,48.62630294,007.74995142
1699,48.62450472,007.75003235
1700,48.62270649,007.75011328
1701,48.61551357,007.75043691
1702,48.61371534,007.75051780
1703,48.61191710,007.75059868
1704,48.61011887,007.75067955
1705,48.60832063,007.75076042
1706,48.60652239,007.75084128
1707,48.60472415,007.75092213
1708,48.60292591,007.75100298
1709,48.60112766,007.75108382
1710,48.59932942,007.75116464
1711,48.59033818,007.75156868
1712,48.58853992,007.75164947
1713,48.58494341,007.75181102
1714,48.58314515,007.75189178
1715,48.58134690,007.75197254
1716,48.57954863,007.75205329
1717,48.57775037,007.75213403
1718,48.57595211,007.75221477
1719,48.57415385,007.75229549
1720,48.57235558,007.75237621
1721,48.57055731,007.75245693
1722,48.56875904,007.75253763
1723,48.56696077,007.75261833
1724,48.56516250,007.75269902
1725,48.56156595,007.75286038
1726,48.55976768,007.75294105
1727,48.55796940,007.75302171
1728,48.55617112,007.75310236
1729,48.55437284,007.75318301
1730,48.55257456,007.75326365
1731,48.55077627,007.75334428
1732,48.54897799,007.75342490
1733,48.54717970,007.75350552
1734,48.54538142,007.75358613
1735,48.54358313,007.75366673
1736,48.65153282,007.75152998
1737,48.64973462,007.75161092
1738,48.64793641,007.75169185
1739,48.64613820,007.75177277
1740,48.64433999,007.75185369
1741,48.64254177,007.75193460
1742,48.63355069,007.75233904
1743,48.63175247,007.75241990
1744,48.62995424,007.75250076
1745,48.62815602,007.75258161
1746,48.62635780,007.75266245
1747,48.62455957,007.75274329
1748,48.62276134,007.75282412
1749,48.62096311,007.75290494
1750,48.61916488,007.75298575
1751,48.61736665,007.75306656
1752,48.61556841,007.75314736
1753,48.61377018,007.75322815
1754,48.61197194,007.75330894
1755,48.61017370,007.75338971
1756,48.60837546,007.75347048
1757,48.60657722,007.75355124
1758,48.60477898,007.75363200
1759,48.60298073,007.75371275
1760,48.60118249,007.75379349
1761,48.59398949,007.75411637
1762,48.59219124,007.75419708
1763,48.59039298,007.75427778
1764,48.58859473,007.75435846
1765,48.58679647,007.75443914
1766,48.58499821,007.75451982
1767,48.58319995,007.75460049
1768,48.58140169,007.75468114
1769,48.57960343,007.75476180
1770,48.57780517,007.75484244
1771,48.57600690,007.75492308
1772,48.57420863,007.75500371
1773,48.57061210,007.75516495
1774,48.56881382,007.75524556
1775,48.56701555,007.75532616
1776,48.56521728,007.75540675
1777,48.56341900,007.75548734
1778,48.56162072,007.75556791
1779,48.55982245,007.75564849
1780,48.55802417,007.75572905
1781,48.55622589,007.75580961
1782,48.55442760,007.75589016
1783,48.55262932,007.75597070
1784,48.55083103,007.75605123
1785,48.54903275,007.75613176
1786,48.54723446,007.75621228
1787,48.54543617,007.75629279
1788,48.54363788,007.75637330
1789,48.54183958,007.75645380
1790,48.52745319,007.75709752
1791,48.64978944,007.75432323
1792,48.64799122,007.75440406
1793,48.64619301,007.75448489
1794,48.64439480,007.75456570
1795,48.64259658,007.75464652
1796,48.63180726,007.75513124
1797,48.63000904,007.75521200
1798,48.62641258,007.75537350
1799,48.62461435,007.75545423
1800,48.62281612,007.75553496
1801,48.62101789,007.75561569
1802,48.61921966,007.75569641
1803,48.61742142,007.75577711
1804,48.61562319,007.75585782
1805,48.61382495,007.75593851
1806,48.61202671,007.75601920
1807,48.61022847,007.75609988
1808,48.60843023,007.75618055
1809,48.60663198,007.75626121
1810,48.60483374,007.75634187
1811,48.60303549,007.75642252
1812,48.60123724,007.75650317
1813,48.59943900,007.75658380
1814,48.59764074,007.75666443
1815,48.59584249,007.75674505
1816,48.59404424,007.75682566
1817,48.59224598,007.75690627
1818,48.59044773,007.75698687
1819,48.58864947,007.75706746
1820,48.58685121,007.75714805
1821,48.58505295,007.75722862
1822,48.58325469,007.75730919
1823,48.58145642,007.75738975
1824,48.57965816,007.75747031
1825,48.57785989,007.75755086
1826,48.57606163,007.75763140
1827,48.57246509,007.75779246
1828,48.57066681,007.75787297
1829,48.56886854,007.75795348
1830,48.56707027,007.75803399
1831,48.56527199,007.75811449
1832,48.56347371,007.75819497
1833,48.56167543,007.75827546
1834,48.55987715,007.75835593
1835,48.55807887,007.75843640
1836,48.55628059,007.75851686
1837,48.55448230,007.75859731
1838,48.55268401,007.75867775
1839,48.55088573,007.75875819
1840,48.54908744,007.75883862
1841,48.54728915,007.75891905
1842,48.54549086,007.75899946
1843,48.54369256,007.75907987
1844,48.54189427,007.75916027
1845,48.54009597,007.75924067
1846,48.53829767,007.75932105
1847,48.53649937,007.75940143
1848,48.53470107,007.75948180
1849,48.52750785,007.75980322
1850,48.52570955,007.75988355
1851,48.64804597,007.75711627
1852,48.64624776,007.75719700
1853,48.64444954,007.75727773
1854,48.64265133,007.75735844
1855,48.62646731,007.75808454
1856,48.62466907,007.75816518
1857,48.62287084,007.75824582
1858,48.62107261,007.75832644
1859,48.61927437,007.75840706
1860,48.61747613,007.75848767
1861,48.61567789,007.75856828
1862,48.61387965,007.75864888
1863,48.61208141,007.75872946
1864,48.61028317,007.75881005
1865,48.60848493,007.75889062
1866,48.60668668,007.75897119
1867,48.60488843,007.75905175
1868,48.60309019,007.75913230
1869,48.60129193,007.75921285
1870,48.59949368,007.75929339
1871,48.59769543,007.75937392
1872,48.59589718,007.75945444
1873,48.59409892,007.75953496
1874,48.59230066,007.75961547
1875,48.59050240,007.75969597
1876,48.58870414,007.75977646
1877,48.58690588,007.75985695
1878,48.58330936,007.76001790
1879,48.58151109,007.76009837
1880,48.57971282,007.76017883
1881,48.57791455,007.76025928
1882,48.57611628,007.76033972
1883,48.57431801,007.76042016
1884,48.57251974,007.76050058
1885,48.57072147,007.76058101
1886,48.56892319,007.76066142
1887,48.56712491,007.76074183
1888,48.56532663,007.76082223
1889,48.56352835,007.76090262
1890,48.56173007,007.76098300
1891,48.55993179,007.76106338
1892,48.55813351,007.76114375
1893,48.55633522,007.76122411
1894,48.55453693,007.76130447
1895,48.55273864,007.76138482
1896,48.55094035,007.76146516
1897,48.54914206,007.76154549
1898,48.54734377,007.76162582
1899,48.54554548,007.76170613
1900,48.54374718,007.76178645
1901,48.54194888,007.76186675
1902,48.54015058,007.76194705
1903,48.53835228,007.76202734
1904,48.53115907,007.76234842
1905,48.52036920,007.76282983
1906,48.51857089,007.76291004
1907,48.64630244,007.75990913
1908,48.64450422,007.75998975
1909,48.64270600,007.76007037
1910,48.64090778,007.76015098
1911,48.62832019,007.76071504
1912,48.62652196,007.76079559
1913,48.62472373,007.76087614
1914,48.62292549,007.76095667
1915,48.62112726,007.76103720
1916,48.61932902,007.76111772
1917,48.61753078,007.76119824
1918,48.61573254,007.76127875
1919,48.61393430,007.76135924
1920,48.61213605,007.76143974
1921,48.61033781,007.76152022
1922,48.60853956,007.76160070
1923,48.60674131,007.76168117
1924,48.60494306,007.76176163
1925,48.60314481,007.76184209
1926,48.60134656,007.76192254
1927,48.59775005,007.76208341
1928,48.59595179,007.76216384
